pair_type,model,domain,task_id,task_cluster,task_family,repeat_a,repeat_b,both_success,same_reward,same_final_state,first_divergence_index,normalized_first_divergence,first_divergent_tool_a,first_divergent_tool_b,first_divergent_argument_a,first_divergent_argument_b,first_divergent_stage_a,first_divergent_stage_b,stage_pair,before_first_write,before_confirmation,after_write,timing_bucket,reconverged,reconvergence_location,divergence_persistence,downstream_differing_actions
C1_C1,gemma4_31b,retail,54,retail:54,compound,0,2,False,True,True,11.0,0.7857142857142857,get_product_details,get_user_details,"{""product_id"":""7363354090""}","{""user_id"":""amelia_silva_7726""}",post_write_verification,recovery_retry,post_write_verification -> recovery_retry,False,,True,late,False,,1.0,2
C1_C1,gemma4_31b,retail,54,retail:54,compound,0,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,False,,True,late,False,,0.0,0
C1_C1,gemma4_31b,retail,54,retail:54,compound,0,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,False,,True,late,False,,0.0,0
C1_C1,gemma4_31b,retail,54,retail:54,compound,1,2,False,True,True,11.0,0.7857142857142857,get_product_details,get_user_details,"{""product_id"":""7363354090""}","{""user_id"":""amelia_silva_7726""}",post_write_verification,recovery_retry,post_write_verification -> recovery_retry,False,,True,late,False,,1.0,2
C1_C1,gemma4_31b,retail,54,retail:54,compound,1,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,False,,True,late,False,,0.0,0
C1_C1,gemma4_31b,retail,54,retail:54,compound,1,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,False,,True,late,False,,0.0,0
C1_C1,gemma4_31b,retail,54,retail:54,compound,2,3,False,True,True,11.0,0.7857142857142857,get_user_details,get_product_details,"{""user_id"":""amelia_silva_7726""}","{""product_id"":""7363354090""}",recovery_retry,post_write_verification,recovery_retry -> post_write_verification,False,,True,late,False,,1.0,2
C1_C1,gemma4_31b,retail,54,retail:54,compound,2,4,False,True,True,11.0,0.7857142857142857,get_user_details,get_product_details,"{""user_id"":""amelia_silva_7726""}","{""product_id"":""7363354090""}",recovery_retry,post_write_verification,recovery_retry -> post_write_verification,False,,True,late,False,,1.0,2
C1_C1,gemma4_31b,retail,54,retail:54,compound,3,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,False,,True,late,False,,0.0,0
C2_C1,gemma4_31b,retail,55,retail:55,compound,0,0,False,False,False,9.0,0.6923076923076923,<END>,cancel_pending_order,<END>,"{""order_id"":""#W4836353"",""reason"":""no longer needed""}",<END>,write_mutation,<END> -> write_mutation,False,,False,late,False,,1.0,4
C2_C1,gemma4_31b,retail,55,retail:55,compound,1,1,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,retail,55,retail:55,compound,2,2,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,retail,55,retail:55,compound,3,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,retail,55,retail:55,compound,4,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,55,retail:55,compound,0,1,False,False,False,9.0,0.6923076923076923,cancel_pending_order,<END>,"{""order_id"":""#W4836353"",""reason"":""no longer needed""}",<END>,write_mutation,<END>,write_mutation -> <END>,False,,False,late,False,,1.0,4
C1_C1,gemma4_31b,retail,55,retail:55,compound,0,2,False,False,False,9.0,0.6923076923076923,cancel_pending_order,<END>,"{""order_id"":""#W4836353"",""reason"":""no longer needed""}",<END>,write_mutation,<END>,write_mutation -> <END>,False,,False,late,False,,1.0,4
C1_C1,gemma4_31b,retail,55,retail:55,compound,0,3,False,False,False,9.0,0.6923076923076923,cancel_pending_order,<END>,"{""order_id"":""#W4836353"",""reason"":""no longer needed""}",<END>,write_mutation,<END>,write_mutation -> <END>,False,,False,late,False,,1.0,4
C1_C1,gemma4_31b,retail,55,retail:55,compound,0,4,False,False,False,9.0,0.6923076923076923,cancel_pending_order,<END>,"{""order_id"":""#W4836353"",""reason"":""no longer needed""}",<END>,write_mutation,<END>,write_mutation -> <END>,False,,False,late,False,,1.0,4
C1_C1,gemma4_31b,retail,55,retail:55,compound,1,2,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,55,retail:55,compound,1,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,55,retail:55,compound,1,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,55,retail:55,compound,2,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,55,retail:55,compound,2,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,55,retail:55,compound,3,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,retail,62,retail:62,read,0,0,True,True,True,4.0,0.5714285714285714,list_all_product_types,get_order_details,{},"{""order_id"":""#W3973757""}",retrieval_search,entity_lookup,retrieval_search -> entity_lookup,True,,False,middle,True,0.7142857142857143,0.1428571428571429,2
C2_C1,gemma4_31b,retail,62,retail:62,read,1,1,True,True,True,4.0,0.5,list_all_product_types,get_order_details,{},"{""order_id"":""#W3973757""}",retrieval_search,entity_lookup,retrieval_search -> entity_lookup,True,,False,middle,True,0.625,0.125,1
C2_C1,gemma4_31b,retail,62,retail:62,read,2,2,True,True,True,4.0,0.5714285714285714,list_all_product_types,get_order_details,{},"{""order_id"":""#W3973757""}",retrieval_search,entity_lookup,retrieval_search -> entity_lookup,True,,False,middle,True,0.7142857142857143,0.1428571428571429,2
C2_C1,gemma4_31b,retail,62,retail:62,read,3,3,True,True,True,4.0,0.5,list_all_product_types,get_order_details,{},"{""order_id"":""#W3973757""}",retrieval_search,entity_lookup,retrieval_search -> entity_lookup,True,,False,middle,True,0.625,0.125,1
C2_C1,gemma4_31b,retail,62,retail:62,read,4,4,True,True,True,4.0,0.5714285714285714,list_all_product_types,get_order_details,{},"{""order_id"":""#W3973757""}",retrieval_search,entity_lookup,retrieval_search -> entity_lookup,True,,False,middle,True,0.7142857142857143,0.1428571428571429,2
C1_C1,gemma4_31b,retail,62,retail:62,read,0,1,True,True,True,7.0,0.875,<END>,get_order_details,<END>,"{""order_id"":""#W5061109""}",<END>,recovery_retry,<END> -> recovery_retry,True,,False,late,False,,1.0,1
C1_C1,gemma4_31b,retail,62,retail:62,read,0,2,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,62,retail:62,read,0,3,True,True,True,7.0,0.875,<END>,get_order_details,<END>,"{""order_id"":""#W5061109""}",<END>,recovery_retry,<END> -> recovery_retry,True,,False,late,False,,1.0,1
C1_C1,gemma4_31b,retail,62,retail:62,read,0,4,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,62,retail:62,read,1,2,True,True,True,7.0,0.875,get_order_details,<END>,"{""order_id"":""#W5061109""}",<END>,recovery_retry,<END>,recovery_retry -> <END>,True,,False,late,False,,1.0,1
C1_C1,gemma4_31b,retail,62,retail:62,read,1,3,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,62,retail:62,read,1,4,True,True,True,7.0,0.875,get_order_details,<END>,"{""order_id"":""#W5061109""}",<END>,recovery_retry,<END>,recovery_retry -> <END>,True,,False,late,False,,1.0,1
C1_C1,gemma4_31b,retail,62,retail:62,read,2,3,True,True,True,7.0,0.875,<END>,get_order_details,<END>,"{""order_id"":""#W5061109""}",<END>,recovery_retry,<END> -> recovery_retry,True,,False,late,False,,1.0,1
C1_C1,gemma4_31b,retail,62,retail:62,read,2,4,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,62,retail:62,read,3,4,True,True,True,7.0,0.875,get_order_details,<END>,"{""order_id"":""#W5061109""}",<END>,recovery_retry,<END>,recovery_retry -> <END>,True,,False,late,False,,1.0,1
C2_C1,gemma4_31b,retail,67,retail:67,read,0,0,False,True,True,3.0,0.75,<END>,transfer_to_human_agents,<END>,"{""summary"":""User NoNo Ito is unable to be authenticated via name and zip code (98187) and does not remember their email address. They need help checking the payment amount of their most recent order.""}",<END>,communication_only,<END> -> communication_only,True,,False,late,False,,1.0,1
C2_C1,gemma4_31b,retail,67,retail:67,read,1,1,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,retail,67,retail:67,read,2,2,False,True,True,3.0,0.75,<END>,transfer_to_human_agents,<END>,"{""summary"":""User NoNo Ito is unable to be authenticated via name and zip code (98187) and does not remember their email address. They need help locating their account to check the payment of their most recent order.""}",<END>,communication_only,<END> -> communication_only,True,,False,late,False,,1.0,1
C2_C1,gemma4_31b,retail,67,retail:67,read,3,3,False,True,True,3.0,0.75,<END>,transfer_to_human_agents,<END>,"{""summary"":""User NoNo Ito is unable to be authenticated via name and zip code (98187) and does not remember their email address. They need help locating their account to check the payment of their most recent order.""}",<END>,communication_only,<END> -> communication_only,True,,False,late,False,,1.0,1
C2_C1,gemma4_31b,retail,67,retail:67,read,4,4,False,True,True,3.0,0.75,<END>,transfer_to_human_agents,<END>,"{""summary"":""User NoNo Ito is unable to be authenticated via name and zip code (98187) and does not remember their email address. They need help locating their account to check the payment of their most recent order.""}",<END>,communication_only,<END> -> communication_only,True,,False,late,False,,1.0,1
C1_C1,gemma4_31b,retail,67,retail:67,read,0,1,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,67,retail:67,read,0,2,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,67,retail:67,read,0,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,67,retail:67,read,0,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,67,retail:67,read,1,2,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,67,retail:67,read,1,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,67,retail:67,read,1,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,67,retail:67,read,2,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,67,retail:67,read,2,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,67,retail:67,read,3,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,retail,68,retail:68,read,0,0,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,retail,68,retail:68,read,1,1,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,retail,68,retail:68,read,2,2,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,retail,68,retail:68,read,3,3,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,retail,68,retail:68,read,4,4,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,68,retail:68,read,0,1,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,68,retail:68,read,0,2,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,68,retail:68,read,0,3,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,68,retail:68,read,0,4,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,68,retail:68,read,1,2,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,68,retail:68,read,1,3,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,68,retail:68,read,1,4,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,68,retail:68,read,2,3,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,68,retail:68,read,2,4,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,retail,68,retail:68,read,3,4,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gpt_oss_120b,airline,12,airline:12,single,0,0,False,True,False,1.0,0.25,get_flight_status,search_direct_flight,"{""date"":""2024-05-18"",""flight_number"":""HAT235""}","{""date"":""2024-05-18"",""destination"":""MCO"",""origin"":""BOS""}",retrieval_search,retrieval_search,retrieval_search -> retrieval_search,True,,False,early,True,0.75,0.5,2
C2_C1,gpt_oss_120b,airline,12,airline:12,single,1,1,False,True,False,1.0,0.16666666666666666,get_user_details,search_direct_flight,"{""user_id"":""chen_lee_6825""}","{""date"":""2024-05-18"",""destination"":""MCO"",""origin"":""BOS""}",entity_lookup,retrieval_search,entity_lookup -> retrieval_search,True,,False,early,True,0.3333333333333333,0.16666666666666666,4
C2_C1,gpt_oss_120b,airline,12,airline:12,single,2,2,False,True,False,2.0,0.4,search_direct_flight,get_flight_status,"{""date"":""2024-05-19"",""destination"":""MSP"",""origin"":""MCO""}","{""date"":""2024-05-18"",""flight_number"":""HAT235""}",retrieval_search,retrieval_search,retrieval_search -> retrieval_search,True,,False,middle,False,,1.0,2
C2_C1,gpt_oss_120b,airline,12,airline:12,single,3,3,False,True,False,2.0,0.3333333333333333,search_direct_flight,get_flight_status,"{""date"":""2024-05-19"",""destination"":""MSP"",""origin"":""MCO""}","{""date"":""2024-05-18"",""flight_number"":""HAT235""}",retrieval_search,retrieval_search,retrieval_search -> retrieval_search,True,,False,middle,False,,1.0,3
C2_C1,gpt_oss_120b,airline,12,airline:12,single,4,4,False,True,False,2.0,0.4,search_direct_flight,get_flight_status,"{""date"":""2024-05-19"",""destination"":""MSP"",""origin"":""MCO""}","{""date"":""2024-05-18"",""flight_number"":""HAT235""}",retrieval_search,retrieval_search,retrieval_search -> retrieval_search,True,,False,middle,False,,1.0,2
C1_C1,gpt_oss_120b,airline,12,airline:12,single,0,1,False,True,False,2.0,0.3333333333333333,search_direct_flight,get_flight_status,"{""date"":""2024-05-19"",""destination"":""MSP"",""origin"":""MCO""}","{""date"":""2024-05-18"",""flight_number"":""HAT235""}",retrieval_search,retrieval_search,retrieval_search -> retrieval_search,True,,False,middle,False,,1.0,3
C1_C1,gpt_oss_120b,airline,12,airline:12,single,0,2,False,True,False,2.0,0.4,search_direct_flight,get_flight_status,"{""date"":""2024-05-19"",""destination"":""MSP"",""origin"":""MCO""}","{""date"":""2024-05-18"",""flight_number"":""HAT235""}",retrieval_search,retrieval_search,retrieval_search -> retrieval_search,True,,False,middle,False,,1.0,2
C1_C1,gpt_oss_120b,airline,12,airline:12,single,0,3,False,True,False,2.0,0.3333333333333333,search_direct_flight,get_flight_status,"{""date"":""2024-05-19"",""destination"":""MSP"",""origin"":""MCO""}","{""date"":""2024-05-18"",""flight_number"":""HAT235""}",retrieval_search,retrieval_search,retrieval_search -> retrieval_search,True,,False,middle,False,,1.0,3
C1_C1,gpt_oss_120b,airline,12,airline:12,single,0,4,False,True,False,2.0,0.4,search_direct_flight,get_flight_status,"{""date"":""2024-05-19"",""destination"":""MSP"",""origin"":""MCO""}","{""date"":""2024-05-18"",""flight_number"":""HAT235""}",retrieval_search,retrieval_search,retrieval_search -> retrieval_search,True,,False,middle,False,,1.0,2
C1_C1,gpt_oss_120b,airline,12,airline:12,single,1,2,False,True,False,5.0,0.8333333333333334,update_reservation_baggages,<END>,"{""nonfree_baggages"":0,""payment_id"":""credit_card_4938634"",""reservation_id"":""YAX4DR"",""total_baggages"":2}",<END>,write_mutation,<END>,write_mutation -> <END>,False,,True,late,False,,1.0,1
C1_C1,gpt_oss_120b,airline,12,airline:12,single,1,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,False,,True,late,False,,0.0,0
C1_C1,gpt_oss_120b,airline,12,airline:12,single,1,4,False,True,False,5.0,0.8333333333333334,update_reservation_baggages,<END>,"{""nonfree_baggages"":0,""payment_id"":""credit_card_4938634"",""reservation_id"":""YAX4DR"",""total_baggages"":2}",<END>,write_mutation,<END>,write_mutation -> <END>,False,,True,late,False,,1.0,1
C1_C1,gpt_oss_120b,airline,12,airline:12,single,2,3,False,True,False,5.0,0.8333333333333334,<END>,update_reservation_baggages,<END>,"{""nonfree_baggages"":0,""payment_id"":""credit_card_4938634"",""reservation_id"":""YAX4DR"",""total_baggages"":2}",<END>,write_mutation,<END> -> write_mutation,False,,True,late,False,,1.0,1
C1_C1,gpt_oss_120b,airline,12,airline:12,single,2,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,False,,True,late,False,,0.0,0
C1_C1,gpt_oss_120b,airline,12,airline:12,single,3,4,False,True,False,5.0,0.8333333333333334,update_reservation_baggages,<END>,"{""nonfree_baggages"":0,""payment_id"":""credit_card_4938634"",""reservation_id"":""YAX4DR"",""total_baggages"":2}",<END>,write_mutation,<END>,write_mutation -> <END>,False,,True,late,False,,1.0,1
