pair_type,model,domain,task_id,task_cluster,task_family,both_success,same_final_state,tool_name,field,value_a,value_b,category,opcode
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,True,transfer_to_human_agents,summary,"""User Ivan Rossi (user ID ivan_rossi_8555) wants to change a basic economy reservation (ID OWZ4XL) to a nonstop flight on the same day. Basic economy reservations cannot be modified per policy.""","""User Ivan Rossi (user ID ivan_rossi_8555) wants to change a basic economy reservation (OWZ4XL) from a connecting flight (EWR-MIA-LAX) on 2024-05-21 to a nonstop flight on the same day. Basic economy flights cannot be modified per policy, and cancellation is not permitted under the rules. Need human assistance.""",unknown,aligned_tool
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,False,search_direct_flight,<CALL>,"search_direct_flight|{""date"":""2024-05-21"",""destination"":""MIA"",""origin"":""EWR""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,False,search_direct_flight,<CALL>,"search_direct_flight|{""date"":""2024-05-21"",""destination"":""LAX"",""origin"":""MIA""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,False,update_reservation_flights,<CALL>,"update_reservation_flights|{""cabin"":""economy"",""flights"":[{""date"":""2024-05-21"",""destination"":""MIA"",""flight_number"":""HAT202"",""origin"":""EWR""},{""date"":""2024-05-21"",""destination"":""LAX"",""flight_number"":""HAT232"",""origin"":""MIA""}],""payment_id"":""gift_card_9823297"",""reservation_id"":""OWZ4XL""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,False,update_reservation_flights,<CALL>,"update_reservation_flights|{""cabin"":""economy"",""flights"":[{""date"":""2024-05-21"",""destination"":""MIA"",""flight_number"":""HAT202"",""origin"":""EWR""},{""date"":""2024-05-21"",""destination"":""LAX"",""flight_number"":""HAT232"",""origin"":""MIA""}],""payment_id"":""gift_card_7344518"",""reservation_id"":""OWZ4XL""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,False,update_reservation_flights,<CALL>,"update_reservation_flights|{""cabin"":""economy"",""flights"":[{""date"":""2024-05-21"",""destination"":""MIA"",""flight_number"":""HAT202"",""origin"":""EWR""},{""date"":""2024-05-21"",""destination"":""LAX"",""flight_number"":""HAT232"",""origin"":""MIA""}],""payment_id"":""credit_card_9659780"",""reservation_id"":""OWZ4XL""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,False,search_direct_flight,<CALL>,"search_direct_flight|{""date"":""2024-05-21"",""destination"":""LAX"",""origin"":""EWR""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,False,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""User Ivan Rossi (user ID ivan_rossi_8555) wants to change a basic economy reservation (OWZ4XL) from a connecting flight (EWR-MIA-LAX) on 2024-05-21 to a nonstop flight on the same day. Basic economy flights cannot be modified per policy, and cancellation is not permitted under the rules. Need human assistance.""}",missing argument,replace
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,False,search_direct_flight,<CALL>,"search_direct_flight|{""date"":""2024-05-21"",""destination"":""MIA"",""origin"":""EWR""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,False,search_direct_flight,<CALL>,"search_direct_flight|{""date"":""2024-05-21"",""destination"":""LAX"",""origin"":""MIA""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,False,update_reservation_flights,<CALL>,"update_reservation_flights|{""cabin"":""economy"",""flights"":[{""date"":""2024-05-21"",""destination"":""MIA"",""flight_number"":""HAT202"",""origin"":""EWR""},{""date"":""2024-05-21"",""destination"":""LAX"",""flight_number"":""HAT232"",""origin"":""MIA""}],""payment_id"":""gift_card_9823297"",""reservation_id"":""OWZ4XL""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,False,update_reservation_flights,<CALL>,"update_reservation_flights|{""cabin"":""economy"",""flights"":[{""date"":""2024-05-21"",""destination"":""MIA"",""flight_number"":""HAT202"",""origin"":""EWR""},{""date"":""2024-05-21"",""destination"":""LAX"",""flight_number"":""HAT232"",""origin"":""MIA""}],""payment_id"":""gift_card_7344518"",""reservation_id"":""OWZ4XL""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,False,update_reservation_flights,<CALL>,"update_reservation_flights|{""cabin"":""economy"",""flights"":[{""date"":""2024-05-21"",""destination"":""MIA"",""flight_number"":""HAT202"",""origin"":""EWR""},{""date"":""2024-05-21"",""destination"":""LAX"",""flight_number"":""HAT232"",""origin"":""MIA""}],""payment_id"":""credit_card_9659780"",""reservation_id"":""OWZ4XL""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,False,search_direct_flight,<CALL>,"search_direct_flight|{""date"":""2024-05-21"",""destination"":""LAX"",""origin"":""EWR""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,32,airline:32,compound,False,False,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""User Ivan Rossi (user ID ivan_rossi_8555) wants to change a basic economy reservation (OWZ4XL) from a connecting flight (EWR-MIA-LAX) on 2024-05-21 to a nonstop flight on the same day. Basic economy flights cannot be modified per policy, and cancellation is not permitted under the rules. Need human assistance.""}",missing argument,replace
C2_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_flights,flights,"[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH"", ""price"": 130}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO"", ""price"": 187}]","[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH"", ""price"": 130}, {""date"": ""2024-05-18"", ""destination"": ""SFO"", ""flight_number"": ""HAT023"", ""origin"": ""JFK"", ""price"": 146}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO"", ""price"": 187}]",unknown,aligned_tool
C2_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_flights,flights,"[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT072"", ""origin"": ""IAH"", ""price"": 130}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT082"", ""origin"": ""SFO"", ""price"": 164}]","[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO""}]",unknown,aligned_tool
C2_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_baggages,<CALL>,"update_reservation_baggages|{""nonfree_baggages"":0,""payment_id"":""gift_card_6941833"",""reservation_id"":""HXDUBJ"",""total_baggages"":2}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_flights,<CALL>,<MISSING>,"update_reservation_flights|{""cabin"":""business"",""flights"":[{""date"":""2024-05-19"",""destination"":""SFO"",""flight_number"":""HAT072"",""origin"":""IAH"",""price"":282},{""date"":""2024-05-23"",""destination"":""IAH"",""flight_number"":""HAT278"",""origin"":""SFO"",""price"":187}],""payment_id"":""gift_card_1646646"",""reservation_id"":""HXDUBJ""}",missing argument,replace
C2_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_flights,flights,"[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT072"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT082"", ""origin"": ""SFO""}]","[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO""}]",unknown,aligned_tool
C2_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_flights,flights,"[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT072"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT082"", ""origin"": ""SFO""}]","[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO""}]",unknown,aligned_tool
C1_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_flights,flights,"[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT072"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT082"", ""origin"": ""SFO""}]","[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH"", ""price"": 130}, {""date"": ""2024-05-18"", ""destination"": ""SFO"", ""flight_number"": ""HAT023"", ""origin"": ""JFK"", ""price"": 146}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO"", ""price"": 187}]",unknown,aligned_tool
C1_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_baggages,<CALL>,"update_reservation_baggages|{""nonfree_baggages"":0,""payment_id"":""gift_card_6941833"",""reservation_id"":""HXDUBJ"",""total_baggages"":2}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,search_direct_flight,<CALL>,<MISSING>,"search_direct_flight|{""date"":""2024-05-19"",""destination"":""SFO"",""origin"":""IAH""}",missing argument,replace
C1_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_flights,flights,"[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT072"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT082"", ""origin"": ""SFO""}]","[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO""}]",unknown,aligned_tool
C1_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_baggages,<CALL>,"update_reservation_baggages|{""nonfree_baggages"":0,""payment_id"":""gift_card_6941833"",""reservation_id"":""HXDUBJ"",""total_baggages"":2}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_flights,<CALL>,<MISSING>,"update_reservation_flights|{""cabin"":""business"",""flights"":[{""date"":""2024-05-19"",""destination"":""SFO"",""flight_number"":""HAT072"",""origin"":""IAH"",""price"":282},{""date"":""2024-05-23"",""destination"":""IAH"",""flight_number"":""HAT278"",""origin"":""SFO"",""price"":187}],""payment_id"":""gift_card_1646646"",""reservation_id"":""HXDUBJ""}",missing argument,replace
C1_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_flights,flights,"[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT072"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT082"", ""origin"": ""SFO""}]","[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO""}]",unknown,aligned_tool
C1_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_flights,flights,"[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT072"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT082"", ""origin"": ""SFO""}]","[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO""}]",unknown,aligned_tool
C1_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_flights,flights,"[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH"", ""price"": 130}, {""date"": ""2024-05-18"", ""destination"": ""SFO"", ""flight_number"": ""HAT023"", ""origin"": ""JFK"", ""price"": 146}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO"", ""price"": 187}]","[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO""}]",unknown,aligned_tool
C1_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,search_direct_flight,<CALL>,"search_direct_flight|{""date"":""2024-05-19"",""destination"":""SFO"",""origin"":""IAH""}",<MISSING>,extra argument,replace
C1_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_flights,<CALL>,<MISSING>,"update_reservation_flights|{""cabin"":""business"",""flights"":[{""date"":""2024-05-19"",""destination"":""SFO"",""flight_number"":""HAT072"",""origin"":""IAH"",""price"":282},{""date"":""2024-05-23"",""destination"":""IAH"",""flight_number"":""HAT278"",""origin"":""SFO"",""price"":187}],""payment_id"":""gift_card_1646646"",""reservation_id"":""HXDUBJ""}",missing argument,replace
C1_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_flights,flights,"[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH"", ""price"": 130}, {""date"": ""2024-05-18"", ""destination"": ""SFO"", ""flight_number"": ""HAT023"", ""origin"": ""JFK"", ""price"": 146}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO"", ""price"": 187}]","[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO""}]",unknown,aligned_tool
C1_C1,gpt_oss_120b,airline,33,airline:33,compound,False,False,update_reservation_flights,flights,"[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH"", ""price"": 130}, {""date"": ""2024-05-18"", ""destination"": ""SFO"", ""flight_number"": ""HAT023"", ""origin"": ""JFK"", ""price"": 146}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO"", ""price"": 187}]","[{""date"": ""2024-05-19"", ""destination"": ""SFO"", ""flight_number"": ""HAT180"", ""origin"": ""IAH""}, {""date"": ""2024-05-23"", ""destination"": ""IAH"", ""flight_number"": ""HAT278"", ""origin"": ""SFO""}]",unknown,aligned_tool
C2_C1,gpt_oss_120b,airline,37,airline:37,single,False,False,get_reservation_details,reservation_id,"""NQNU5R""","""M20IZO""",order/reservation identifier,aligned_tool
C2_C1,gpt_oss_120b,airline,37,airline:37,single,False,False,get_reservation_details,reservation_id,"""M20IZO""","""NQNU5R""",order/reservation identifier,aligned_tool
C2_C1,gpt_oss_120b,airline,37,airline:37,single,False,False,search_direct_flight,<CALL>,"search_direct_flight|{""date"":""2024-05-22"",""destination"":""ATL"",""origin"":""JFK""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,airline,37,airline:37,single,False,False,search_direct_flight,<CALL>,"search_direct_flight|{""date"":""2024-05-22"",""destination"":""MCO"",""origin"":""ATL""}",<MISSING>,extra argument,replace
C2_C1,gpt_oss_120b,airline,37,airline:37,single,False,False,update_reservation_flights,<CALL>,<MISSING>,"update_reservation_flights|{""cabin"":""business"",""flights"":[{""date"":""2024-05-22"",""destination"":""ATL"",""flight_number"":""HAT268"",""origin"":""JFK""},{""date"":""2024-05-22"",""destination"":""MCO"",""flight_number"":""HAT010"",""origin"":""ATL""}],""payment_id"":""credit_card_4959530"",""reservation_id"":""M20IZO""}",missing argument,replace
