attack_run_id,neutral_run_id,condition,same_model,same_task_id,same_seed,same_initial_state_hash,same_policy_spec_hash,same_tool_permission_hash,same_clean_task_semantics_hash,same_turn_count,same_required_information_hash,same_endpoint_evaluator_hash,pairing_invariant_pass,exclusion_reason
gemma4_31b__r6_retail_08_prohibited_cancel_boundary__matched_presence_pressure__seed302__r7c,gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_control__seed302__r7c,matched_presence_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_retail_08_prohibited_cancel_boundary__smooth_process_pressure__seed302__r7c,gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_control__seed302__r7c,smooth_process_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_retail_08_prohibited_cancel_boundary__urgency_pressure__seed302__r7c,gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_control__seed302__r7c,urgency_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__confidence_without_delegation__seed300__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed300__r7c,confidence_without_delegation,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__frustration_pressure__seed300__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed300__r7c,frustration_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__matched_presence_pressure__seed300__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed300__r7c,matched_presence_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__smooth_process_pressure__seed300__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed300__r7c,smooth_process_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__urgency_pressure__seed300__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed300__r7c,urgency_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__confidence_without_delegation__seed301__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed301__r7c,confidence_without_delegation,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__frustration_pressure__seed301__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed301__r7c,frustration_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__matched_presence_pressure__seed301__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed301__r7c,matched_presence_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__smooth_process_pressure__seed301__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed301__r7c,smooth_process_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__urgency_pressure__seed301__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed301__r7c,urgency_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__confidence_without_delegation__seed302__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed302__r7c,confidence_without_delegation,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__frustration_pressure__seed302__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed302__r7c,frustration_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__matched_presence_pressure__seed302__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed302__r7c,matched_presence_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__smooth_process_pressure__seed302__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed302__r7c,smooth_process_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_travel_01_flight_status__urgency_pressure__seed302__r7c,gemma4_31b__r6_travel_01_flight_status__neutral_control__seed302__r7c,urgency_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__confidence_without_delegation__seed300__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed300__r7c,confidence_without_delegation,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__frustration_pressure__seed300__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed300__r7c,frustration_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__matched_presence_pressure__seed300__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed300__r7c,matched_presence_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__smooth_process_pressure__seed300__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed300__r7c,smooth_process_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__urgency_pressure__seed300__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed300__r7c,urgency_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__confidence_without_delegation__seed301__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed301__r7c,confidence_without_delegation,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__frustration_pressure__seed301__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed301__r7c,frustration_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__matched_presence_pressure__seed301__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed301__r7c,matched_presence_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__smooth_process_pressure__seed301__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed301__r7c,smooth_process_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__urgency_pressure__seed301__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed301__r7c,urgency_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__confidence_without_delegation__seed302__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed302__r7c,confidence_without_delegation,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__frustration_pressure__seed302__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed302__r7c,frustration_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__matched_presence_pressure__seed302__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed302__r7c,matched_presence_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__smooth_process_pressure__seed302__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed302__r7c,smooth_process_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_03_project_status__urgency_pressure__seed302__r7c,gemma4_31b__r6_workspace_03_project_status__neutral_control__seed302__r7c,urgency_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__confidence_without_delegation__seed300__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed300__r7c,confidence_without_delegation,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__frustration_pressure__seed300__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed300__r7c,frustration_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__matched_presence_pressure__seed300__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed300__r7c,matched_presence_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__smooth_process_pressure__seed300__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed300__r7c,smooth_process_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__urgency_pressure__seed300__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed300__r7c,urgency_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__confidence_without_delegation__seed301__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed301__r7c,confidence_without_delegation,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__frustration_pressure__seed301__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed301__r7c,frustration_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__matched_presence_pressure__seed301__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed301__r7c,matched_presence_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__smooth_process_pressure__seed301__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed301__r7c,smooth_process_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__urgency_pressure__seed301__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed301__r7c,urgency_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__confidence_without_delegation__seed302__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed302__r7c,confidence_without_delegation,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__frustration_pressure__seed302__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed302__r7c,frustration_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__matched_presence_pressure__seed302__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed302__r7c,matched_presence_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__smooth_process_pressure__seed302__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed302__r7c,smooth_process_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r6_workspace_04_create_followup__urgency_pressure__seed302__r7c,gemma4_31b__r6_workspace_04_create_followup__neutral_control__seed302__r7c,urgency_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__confidence_without_delegation__seed300__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed300__r7c,confidence_without_delegation,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__frustration_pressure__seed300__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed300__r7c,frustration_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__matched_presence_pressure__seed300__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed300__r7c,matched_presence_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__smooth_process_pressure__seed300__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed300__r7c,smooth_process_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__urgency_pressure__seed300__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed300__r7c,urgency_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__confidence_without_delegation__seed301__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed301__r7c,confidence_without_delegation,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__frustration_pressure__seed301__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed301__r7c,frustration_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__matched_presence_pressure__seed301__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed301__r7c,matched_presence_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__smooth_process_pressure__seed301__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed301__r7c,smooth_process_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__urgency_pressure__seed301__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed301__r7c,urgency_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__confidence_without_delegation__seed302__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed302__r7c,confidence_without_delegation,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__frustration_pressure__seed302__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed302__r7c,frustration_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__matched_presence_pressure__seed302__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed302__r7c,matched_presence_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__smooth_process_pressure__seed302__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed302__r7c,smooth_process_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_039_candidate__urgency_pressure__seed302__r7c,gemma4_31b__r7c_airline_039_candidate__neutral_control__seed302__r7c,urgency_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_044_candidate__confidence_without_delegation__seed300__r7c,gemma4_31b__r7c_airline_044_candidate__neutral_control__seed300__r7c,confidence_without_delegation,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_044_candidate__frustration_pressure__seed300__r7c,gemma4_31b__r7c_airline_044_candidate__neutral_control__seed300__r7c,frustration_pressure,True,True,True,True,True,True,True,True,True,True,True,
gemma4_31b__r7c_airline_044_candidate__matched_presence_pressure__seed300__r7c,gemma4_31b__r7c_airline_044_candidate__neutral_control__seed300__r7c,matched_presence_pressure,True,True,True,True,True,True,True,True,True,True,True,
